"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2022-01-01 00:00:00,46963.7,47192.64,46915.96,47192.63,0,103,
2022-01-01 00:05:00,47192.63,47192.93,47187.93,47192.93,0.3000000000029104,89,
2022-01-01 00:10:00,47192.93,47217.89,47192.93,47204.42,11.489999999997963,94,
2022-01-01 00:15:00,47205.4,47206.17,47193.21,47193.4,-11.019999999996799,97,
2022-01-01 00:20:00,47193.42,47194.6,47192.92,47192.95,-0.4500000000043656,87,
2022-01-01 00:25:00,47192.95,47193.22,47186.57,47189.21,-3.7399999999979627,91,
2022-01-01 00:30:00,47189.22,47191.18,47189.22,47191.18,1.9700000000011642,90,
2022-01-01 00:35:00,47191.18,47191.73,47183.28,47185.86,-5.319999999999709,93,
2022-01-01 00:40:00,47186.25,47192.38,47183.74,47192.37,6.510000000002037,98,
2022-01-01 00:45:00,47192.37,47192.57,47184.41,47184.41,-7.959999999999127,103,
2022-01-01 00:50:00,47184.41,47186.47,47146.25,47154.42,-29.99000000000524,100,
2022-01-01 00:55:00,47156.6,47177.68,47129.23,47173.66,19.24000000000524,86,
2022-01-01 01:00:00,47173.66,47182.37,47101.83,47101.83,-71.83000000000175,101,
2022-01-01 01:05:00,47113.23,47169.82,47113.23,47127.11,25.279999999998836,95,
2022-01-01 01:10:00,47127.11,47131.93,47091.9,47113.32,-13.790000000000873,75,
2022-01-01 01:15:00,47113.32,47154.41,47089.82,47148.82,35.5,95,
2022-01-01 01:20:00,47148.82,47165.13,47130.92,47165.13,16.30999999999767,91,
2022-01-01 01:25:00,47165.13,47169.89,47158.22,47169.32,4.190000000002328,83,
2022-01-01 01:30:00,47169.38,47170.01,47106.07,47106.07,-63.25,94,
2022-01-01 01:35:00,47109.63,47151.36,47097.71,47149.8,43.7300000000032,94,
2022-01-01 01:40:00,47153.97,47177.95,47149,47159.73,9.930000000000291,90,
2022-01-01 01:45:00,47159.73,47186.79,47153.21,47185.31,25.57999999999447,92,
2022-01-01 01:50:00,47185.31,47190.43,47174.84,47189.99,4.680000000000291,105,
2022-01-01 01:55:00,47189.99,47191.64,47188.12,47191.4,1.4100000000034925,103,
2022-01-01 02:00:00,47191.4,47194.05,47190.63,47193.5,2.099999999998545,102,
2022-01-01 02:05:00,47193.5,47193.65,47193.31,47193.64,0.13999999999941792,76,
2022-01-01 02:10:00,47193.64,47193.65,47181.83,47183.03,-10.610000000000582,93,
2022-01-01 02:15:00,47183.46,47207.18,47183.46,47199.07,16.040000000000873,104,
2022-01-01 02:20:00,47199.07,47199.23,47195.48,47196.3,-2.7699999999967986,100,
2022-01-01 02:25:00,47195.6,47275.05,47195.6,47275.05,78.75,89,
2022-01-01 02:30:00,47275.05,47276.74,47275.05,47275.96,0.9099999999962165,96,
2022-01-01 02:35:00,47275.97,47276.04,47275.76,47276.04,0.08000000000174623,79,
2022-01-01 02:40:00,47276.04,47276.09,47256.68,47262.44,-13.599999999998545,89,
2022-01-01 02:45:00,47262.44,47273.43,47262.44,47272.53,10.089999999996508,99,
2022-01-01 02:50:00,47272.53,47272.55,47218.49,47240.42,-32.11000000000058,101,
2022-01-01 02:55:00,47244.64,47245.77,47224.68,47228.98,-11.439999999995052,80,
2022-01-01 03:00:00,47228.98,47259.14,47202.39,47207.11,-21.87000000000262,96,
2022-01-01 03:05:00,47202.39,47261.43,47202.39,47259.69,52.580000000001746,101,
2022-01-01 03:10:00,47259.69,47260.74,47242.13,47248.66,-11.029999999998836,99,
2022-01-01 03:15:00,47248.66,47263.71,47248.66,47263.65,14.989999999997963,86,
