"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2024-04-01 00:00:00,70441.29,70473.3,70441.29,70473.3,0,56,
2024-04-01 00:05:00,70473.3,70473.3,70440.85,70440.85,-32.44999999999709,52,
2024-04-01 00:10:00,70440.85,70440.89,70440.84,70440.87,0.01999999998952262,57,
2024-04-01 00:15:00,70440.87,70464.89,70440.86,70464.89,24.020000000004075,53,
2024-04-01 00:20:00,70464.89,70464.89,70464.84,70464.84,-0.05000000000291038,53,
2024-04-01 00:25:00,70464.84,70464.84,70353.26,70372.26,-92.58000000000175,50,
2024-04-01 00:30:00,70372.26,70372.27,70321.43,70321.43,-50.830000000001746,48,
2024-04-01 00:35:00,70321.43,70321.43,70308.27,70308.3,-13.129999999990105,49,
2024-04-01 00:40:00,70308.3,70308.3,70142.09,70142.09,-166.2100000000064,60,
2024-04-01 00:45:00,70142.09,70142.09,70139.83,70139.83,-2.2599999999947613,60,
2024-04-01 00:50:00,70139.84,70141.82,70138.57,70140.62,0.7899999999935972,57,
2024-04-01 00:55:00,70140.62,70141.22,70138.52,70140.11,-0.5099999999947613,58,
2024-04-01 01:00:00,70140.11,70141.06,69229.54,69229.62,-910.4900000000052,60,
2024-04-01 01:05:00,69229.62,69326.48,69229.62,69249.38,19.760000000009313,57,
2024-04-01 01:10:00,69249.38,69249.45,69249.33,69249.34,-0.04000000000814907,55,
2024-04-01 01:15:00,69249.34,69250.08,69249.34,69249.42,0.08000000000174623,60,
2024-04-01 01:20:00,69249.42,69420.34,69249.42,69420.33,170.9100000000035,58,
2024-04-01 01:25:00,69420.33,69420.33,69348.02,69370.04,-50.29000000000815,59,
2024-04-01 01:30:00,69370.04,69370.14,69370.03,69370.08,0.04000000000814907,59,
2024-04-01 01:35:00,69370.08,69370.84,69370.07,69370.62,0.5399999999935972,54,
2024-04-01 01:40:00,69370.62,69636.36,69370.14,69636.36,265.74000000000524,56,
2024-04-01 01:45:00,69636.36,69636.36,69636.34,69636.34,-0.020000000004074536,57,
2024-04-01 01:50:00,69636.34,69636.34,69546.02,69546.27,-90.06999999999243,51,
2024-04-01 01:55:00,69546.1,69634.2,69546.1,69634.19,87.91999999999825,54,
2024-04-01 02:00:00,69634.19,69634.23,69634.05,69634.23,0.03999999999359716,52,
2024-04-01 02:05:00,69634.23,69634.58,69634.2,69634.34,0.11000000000058208,58,
2024-04-01 02:10:00,69634.34,69634.34,69634.24,69634.32,-0.01999999998952262,52,
2024-04-01 02:15:00,69634.32,69634.37,69634.21,69634.23,-0.09000000001105946,63,
2024-04-01 02:20:00,69634.23,69696.31,69634.23,69696.3,62.070000000006985,55,
2024-04-01 02:25:00,69696.3,69696.32,69696.28,69696.31,0.00999999999476131,54,
2024-04-01 02:30:00,69696.31,69696.34,69613.18,69613.18,-83.13000000000466,51,
2024-04-01 02:35:00,69613.18,69613.27,69613.18,69613.18,0,57,
2024-04-01 02:40:00,69613.18,69613.18,69613.12,69613.14,-0.03999999999359716,51,
2024-04-01 02:45:00,69613.14,69613.26,69613.14,69613.26,0.11999999999534339,54,
2024-04-01 02:50:00,69613.26,69613.32,69613.19,69613.32,0.06000000001222361,51,
2024-04-01 02:55:00,69613.27,69613.32,69610.7,69610.71,-2.610000000000582,56,
2024-04-01 03:00:00,69610.71,69610.71,69610.61,69610.61,-0.10000000000582077,57,
2024-04-01 03:05:00,69610.61,69610.66,69416.35,69416.35,-194.25999999999476,55,
2024-04-01 03:10:00,69416.35,69416.4,69416.35,69416.36,0.00999999999476131,49,
2024-04-01 03:15:00,69416.36,69416.77,69416.36,69416.44,0.08000000000174623,58,
2024-04-01 03:20:00,69416.44,69433.57,69416.35,69433.41,16.970000000001164,55,
2024-04-01 03:25:00,69433.41,69433.55,69381.22,69381.22,-52.19000000000233,55,
2024-04-01 03:30:00,69381.22,69381.22,69378.93,69378.95,-2.2700000000040745,51,
2024-04-01 03:35:00,69378.95,69378.98,69378.95,69378.98,0.029999999998835847,56,
2024-04-01 03:40:00,69378.98,69379.3,69378.98,69379.1,0.1200000000098953,54,
2024-04-01 03:45:00,69379.09,69532.93,69379.09,69532.88,153.77999999999884,61,
2024-04-01 03:50:00,69532.88,69532.89,69444.43,69444.46,-88.41999999999825,54,
2024-04-01 03:55:00,69444.46,69444.46,69398.15,69398.15,-46.310000000012224,60,
2024-04-01 04:00:00,69398.15,69468.78,69398.15,69468.77,70.6200000000099,57,
2024-04-01 04:05:00,69468.77,69468.8,69468.77,69468.8,0.029999999998835847,63,
2024-04-01 04:10:00,69468.8,69469.11,69468.8,69468.92,0.11999999999534339,57,
2024-04-01 04:15:00,69468.92,69469.92,69468.82,69468.82,-0.09999999999126885,50,
2024-04-01 04:20:00,69468.83,69468.83,69468.78,69468.79,-0.030000000013387762,61,
2024-04-01 04:25:00,69468.79,69542.99,69468.79,69542.99,74.20000000001164,63,
2024-04-01 04:30:00,69542.99,69542.99,69542.85,69542.92,-0.07000000000698492,58,
2024-04-01 04:35:00,69542.95,69542.98,69542.84,69542.91,-0.00999999999476131,58,
2024-04-01 04:40:00,69542.91,69542.98,69542.8,69542.93,0.01999999998952262,57,
2024-04-01 04:45:00,69542.95,69542.95,69413.82,69414.03,-128.89999999999418,63,
2024-04-01 04:50:00,69414.03,69482.47,69413.93,69482.31,68.27999999999884,61,
2024-04-01 04:55:00,69482.38,69482.39,69391.36,69391.37,-90.94000000000233,60,
2024-04-01 05:00:00,69391.37,69391.38,69391.36,69391.37,0,59,
2024-04-01 05:05:00,69391.37,69391.37,69368.39,69368.44,-22.929999999993015,60,
2024-04-01 05:10:00,69368.44,69368.64,69368.41,69368.64,0.19999999999708962,56,
2024-04-01 05:15:00,69368.64,69368.74,69368.44,69368.55,-0.08999999999650754,58,
2024-04-01 05:20:00,69368.55,69400.26,69341.42,69341.42,-27.130000000004657,60,
2024-04-01 05:25:00,69341.42,69341.42,69341.41,69341.41,-0.00999999999476131,59,
2024-04-01 05:30:00,69341.41,69341.41,69304.52,69304.7,-36.7100000000064,61,
2024-04-01 05:35:00,69304.7,69304.73,69304.53,69304.73,0.029999999998835847,61,
2024-04-01 05:40:00,69304.73,69305.21,69304.6,69304.73,0,53,
2024-04-01 05:45:00,69304.73,69305.01,69304.63,69304.9,0.16999999999825377,66,
2024-04-01 05:50:00,69304.9,69307.48,69304.9,69305.51,0.6100000000005821,53,
2024-04-01 05:55:00,69305.51,69540.29,69305.12,69540.28,234.77000000000407,63,
2024-04-01 06:00:00,69540.28,69670.99,69540.27,69670.99,130.7100000000064,54,
2024-04-01 06:05:00,69670.99,69671,69670.95,69670.95,-0.04000000000814907,60,
2024-04-01 06:10:00,69670.95,69691.12,69670.95,69691.12,20.169999999998254,61,
2024-04-01 06:15:00,69691.09,69691.09,69691.05,69691.05,-0.069999999992433,53,
2024-04-01 06:20:00,69691.05,69691.05,69690.95,69691,-0.05000000000291038,55,
2024-04-01 06:25:00,69691.02,69691.04,69690.44,69690.95,-0.05000000000291038,54,
2024-04-01 06:30:00,69690.95,69691.02,69690.16,69690.16,-0.7899999999935972,45,
2024-04-01 06:35:00,69690.53,69690.81,69488.23,69488.23,-201.93000000000757,56,
2024-04-01 06:40:00,69488.23,69488.24,69488.16,69488.24,0.010000000009313226,57,
2024-04-01 06:45:00,69488.23,69489.09,69488.2,69488.2,-0.04000000000814907,55,
2024-04-01 06:50:00,69488.2,69488.23,69483.08,69483.09,-5.110000000000582,57,
2024-04-01 06:55:00,69483.09,69483.09,69451.13,69451.14,-31.94999999999709,57,
2024-04-01 07:00:00,69451.14,69451.18,69451.12,69451.13,-0.00999999999476131,54,
2024-04-01 07:05:00,69451.13,69451.33,69451.13,69451.33,0.19999999999708962,53,
2024-04-01 07:10:00,69451.33,69451.51,69451.25,69451.28,-0.05000000000291038,56,
2024-04-01 07:15:00,69451.28,69452.1,69451.23,69451.84,0.5599999999976717,56,
2024-04-01 07:20:00,69451.84,69686.14,69451.41,69686.14,234.3000000000029,46,
2024-04-01 07:25:00,69686.14,69686.16,69686.13,69686.16,0.020000000004074536,59,
2024-04-01 07:30:00,69686.16,69686.16,69686.13,69686.13,-0.029999999998835847,49,
2024-04-01 07:35:00,69686.13,69711.56,69686.13,69711.56,25.429999999993015,56,
